Parameter,Mean,SD,HDI_2.5%,HDI_97.5%
ξ_acute,0.6075346239606787,0.09159828838344362,0.4469423456755624,0.8010408950875693
ξ_chronic,0.808011872801281,0.11912883535947415,0.5945085669860953,1.0620957686787325
Δξ,0.20047724884060225,0.1495330722704791,-0.08879912511468813,0.49991621533194236
β_ξ,-2.0042284187345385,0.5969196260732302,-3.187484798366423,-0.8659588929491263
P(ξ_acute < ξ_chronic),0.9143,,,
