Parameter,Mean,SD,HDI_2.5%,HDI_97.5%
ξ_acute,0.6070443455781788,0.09132686622728689,0.4500811236494347,0.798156232708941
ξ_chronic,0.807416909510308,0.12115988712582773,0.5977762151440309,1.0725203979915001
Δξ,0.2003725639321291,0.15078550444932898,-0.08763083684657913,0.5060364782982709
β_ξ,-2.0051822184274206,0.6021744532954382,-3.1711334195155496,-0.8159456422433916
P(ξ_acute < ξ_chronic),0.9105,,,
