β_ξ,ξ_acute,ξ_chronic,ξ_control,Δξ,NAA_ratio_acute_mean,NAA_ratio_chronic_mean,NAA_ratio_control_mean
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
-1.3117850640686348,0.724428926932398,0.8433761192087318,0.4079129909031406,0.11894719227633377,1.3590604029038533,1.1468159364560475,1.2785642800380002
