Parameter,Mean,SD,HDI_2.5%,HDI_97.5%
ξ_acute,0.6074394522910354,0.09193537314740545,0.44688723382437456,0.8097191454070706
ξ_chronic,0.8080713552628985,0.11943912800977621,0.594726078705796,1.0647808338048754
Δξ,0.20063190297186315,0.1514691651940297,-0.09097160937252542,0.5106878619892514
β_ξ,-2.002840873524997,0.5880568801101592,-3.1686143191667715,-0.8426980686991085
P(ξ_acute < ξ_chronic),0.9076,,,
