Parameter,Mean,SD,HDI_2.5%,HDI_97.5%
ξ_acute,0.6075427081929696,0.0915212382279185,0.4485455560644036,0.8010872011378839
ξ_chronic,0.8109531075397887,0.12133703492696898,0.59998044595708,1.0708329393571578
Δξ,0.20341039934681904,0.15036715395649614,-0.08673149299164183,0.5037889389896655
β_ξ,-1.9969079103807825,0.6007159395305347,-3.1747421240779454,-0.8314035341615961
P(ξ_acute < ξ_chronic),0.9153,,,
