Parameter,Mean,SD,HDI_2.5%,HDI_97.5%
ξ_acute,0.6074394522907199,0.09193537314675529,0.44688723382438483,0.8097191453789047
ξ_chronic,0.808071355262619,0.11943912800972013,0.5947260787087609,1.0647808338048543
Δξ,0.20063190297189895,0.15146916519349823,-0.09097160932589081,0.5106878619938425
β_ξ,-2.0028408735265963,0.5880568801032304,-3.1686143191678804,-0.8426980687044179
P(ξ_acute < ξ_chronic),0.9076,,,
